B1,B2,B3,B4,B5,B6,B7,vis,white,class
4887,4776,4685,4693,4522,2450,1411,14348,6822.88888888889,1
4859,4736,4627,4625,4061,2491,1420,14222,8981.555555555557,1
4596,4548,4464,4448,4303,2458,1468,13608,2976.0,1
4596,4548,4464,4448,4303,2458,1468,13608,2976.0,1
4655,4585,4485,4459,3935,2484,1437,13725,4866.666666666667,1
4655,4585,4485,4459,3935,2484,1437,13725,4866.666666666667,1
4595,4517,4434,4408,4236,2396,1419,13546,4321.555555555556,1
4536,4465,4357,4335,3824,2413,1399,13358,5416.222222222223,1
4536,4465,4357,4335,3824,2413,1399,13358,5416.222222222223,1
4208,4163,4094,4056,3923,2294,1411,12465,2198.0,1
4208,4154,4066,4032,3578,2328,1383,12428,3424.888888888889,1
4208,4154,4066,4032,3578,2328,1383,12428,3424.888888888889,1
4263,4224,4155,4113,3994,2217,1340,12642,1994.0,1
4520,4441,4349,4293,3796,2208,1221,13310,4882.88888888889,1
4520,4441,4349,4293,3796,2208,1221,13310,4882.88888888889,1
4959,4905,4827,4760,4561,2279,1231,14691,2936.0,1
5264,5180,5075,5010,4384,2371,1245,15519,5978.0,1
5264,5180,5075,5010,4384,2371,1245,15519,5978.0,1
5263,5210,5116,5047,4833,2400,1284,15589,3694.888888888889,1
5015,4949,4831,4776,4193,2474,1333,14795,5792.88888888889,1
5015,4949,4831,4776,4193,2474,1333,14795,5792.88888888889,1
5066,5019,4958,4894,4712,2598,1463,15043,1954.8888888888887,1
5066,5019,4958,4894,4712,2598,1463,15043,1954.8888888888887,1
4980,4953,4838,4855,4303,2840,1588,14771,3790.888888888889,1
4488,4466,4386,4339,4262,2503,1543,13340,1920.8888888888887,1
4488,4466,4386,4339,4262,2503,1543,13340,1920.8888888888887,1
4328,4315,4185,4186,3781,2601,1576,12828,4168.666666666667,1
3216,3173,3007,3035,3075,1900,1184,9396,8120.666666666667,1
3216,3173,3007,3035,3075,1900,1184,9396,8120.666666666667,1
2772,2724,2567,2484,2259,1580,928,8063,7664.222222222222,1
2772,2724,2567,2484,2259,1580,928,8063,7664.222222222222,1
2415,2398,2260,2233,2269,1599,1134,7073,4817.555555555556,1
2176,2132,2002,1959,1837,1408,929,6310,5456.888888888889,1
2176,2132,2002,1959,1837,1408,929,6310,5456.888888888889,1
2196,2177,2058,1991,1948,1265,818,6431,3729.555555555556,1
2588,2545,2433,2333,2055,1408,823,7566,4268.666666666667,1
2588,2545,2433,2333,2055,1408,823,7566,4268.666666666667,1
2838,2782,2661,2550,2418,1463,889,8281,5456.222222222222,1
2838,2782,2661,2550,2418,1463,889,8281,5456.222222222222,1
3009,2948,2817,2709,2392,1566,901,8774,6416.222222222223,1
3058,2995,2889,2774,2668,1567,925,8942,4862.88888888889,1
3058,2995,2889,2774,2668,1567,925,8942,4862.88888888889,1
3124,3035,2913,2831,2539,1620,902,9072,7480.666666666667,1
3434,3344,3229,3093,2995,1638,926,10007,7038.888888888888,1
3434,3344,3229,3093,2995,1638,926,10007,7038.888888888888,1
3900,3797,3679,3542,3086,1832,965,11376,8152.666666666667,1
3900,3797,3679,3542,3086,1832,965,11376,8152.666666666667,1
3630,3523,3400,3269,3162,1718,979,10553,8830.888888888889,1
3907,3803,3691,3570,3151,1907,1049,11401,7779.555555555555,1
3907,3803,3691,3570,3151,1907,1049,11401,7779.555555555555,1
4209,4133,4033,3937,3827,2076,1200,12375,5194.666666666667,1
4396,4283,4189,4087,3602,2153,1174,12868,7161.555555555556,1
4396,4283,4189,4087,3602,2153,1174,12868,7161.555555555556,1
4437,4385,4307,4191,4267,2173,1256,13129,2854.2222222222226,1
4798,4722,4638,4534,3926,2372,1258,14158,4270.222222222223,1
4798,4722,4638,4534,3926,2372,1258,14158,4270.222222222223,1
4932,4883,4801,4680,4587,2339,1328,14616,2920.6666666666665,1
4932,4883,4801,4680,4587,2339,1328,14616,2920.6666666666665,1
5037,5027,4929,4828,4147,2420,1270,14993,2374.222222222222,1
5010,4878,4744,4640,4185,2297,1246,14632,11792.88888888889,1
4771,4762,4655,4531,4464,2183,1222,14188,2776.2222222222226,1
4678,4642,4546,4428,3834,2199,1140,13866,3104.0,1
4678,4642,4546,4428,3834,2199,1140,13866,3104.0,1
4776,4773,4668,4538,4422,2154,1210,14217,2522.0,1
4953,4770,4710,4584,4520,2196,1157,14433,10682.0,1
5143,4974,4887,4753,4239,2241,1159,15004,11296.22222222222,1
5083,5046,4962,4819,4622,2167,1129,15091,2562.888888888889,1
5229,5031,4995,4866,4752,2180,1114,15255,10584.0,1
3513,3424,3320,3260,2847,1817,1061,10257,6220.666666666667,1
3080,2959,2847,2799,2716,1647,989,8886,9052.666666666666,1
3157,3049,2975,2951,2644,1762,1094,9181,5584.888888888888,1
3157,3049,2975,2951,2644,1762,1094,9181,5584.888888888888,1
3497,3394,3329,3331,3229,1961,1212,10220,4784.222222222222,1
3497,3394,3329,3331,3229,1961,1212,10220,4784.222222222222,1
3972,3869,3816,3811,3376,2179,1296,11657,4194.88888888889,1
4529,4441,4368,4387,4233,2345,1366,13338,4332.666666666667,1
4529,4441,4368,4387,4233,2345,1366,13338,4332.666666666667,1
4870,4799,4705,4707,4113,2469,1384,14374,4566.88888888889,1
4915,4818,4737,4742,4573,2399,1354,14470,5294.88888888889,1
4915,4818,4737,4742,4573,2399,1354,14470,5294.88888888889,1
4859,4736,4627,4625,4061,2491,1420,14222,8981.555555555557,1
4744,4637,4547,4538,4373,2392,1389,13928,6484.222222222223,1
4744,4637,4547,4538,4373,2392,1389,13928,6484.222222222223,1
4887,4765,4658,4639,4060,2490,1417,14310,8752.666666666666,1
4887,4765,4658,4639,4060,2490,1417,14310,8752.666666666666,1
4805,4701,4603,4586,4409,2374,1385,14109,6802.666666666667,1
4536,4465,4357,4335,3824,2413,1399,13358,5416.222222222223,1
4466,4418,4329,4304,4149,2319,1363,13213,3221.555555555556,1
4466,4418,4329,4304,4149,2319,1363,13213,3221.555555555556,1
4581,4516,4433,4403,3856,2370,1344,13530,3668.6666666666665,1
4581,4516,4433,4403,3856,2370,1344,13530,3668.6666666666665,1
4741,4682,4625,4587,4379,2300,1307,14048,2242.8888888888887,1
4640,4580,4492,4439,3926,2339,1304,13712,3694.2222222222226,1
4640,4580,4492,4439,3926,2339,1304,13712,3694.2222222222226,1
4961,4935,4870,4813,4631,2327,1292,14766,1464.6666666666667,1
4961,4935,4870,4813,4631,2327,1292,14766,1464.6666666666667,1
5346,5301,5209,5154,4499,2403,1240,15856,3250.888888888889,1
5263,5210,5116,5047,4833,2400,1284,15589,3694.888888888889,1
5369,5285,5184,5126,4502,2559,1358,15838,5720.222222222223,1
5369,5285,5184,5126,4502,2559,1358,15838,5720.222222222223,1
5367,5314,5226,5182,4979,2607,1430,15907,3381.555555555556,1
5367,5314,5226,5182,4979,2607,1430,15907,3381.555555555556,1
5213,5151,5050,5038,4459,2825,1566,15414,4512.666666666667,1
4396,4353,4265,4243,4214,2471,1505,13014,2972.6666666666665,1
4396,4353,4265,4243,4214,2471,1505,13014,2972.6666666666665,1
4495,4440,4325,4314,3817,2503,1468,13260,5016.666666666667,1
4495,4440,4325,4314,3817,2503,1468,13260,5016.666666666667,1
3890,3823,3708,3669,3552,2077,1250,11421,5648.666666666667,1
2772,2724,2567,2484,2259,1580,928,8063,7664.222222222222,1
2625,2587,2446,2337,2288,1448,936,7658,5929.555555555555,1
2625,2587,2446,2337,2288,1448,936,7658,5929.555555555555,1
2759,2745,2650,2604,2288,1706,1103,8154,2344.6666666666665,1
2759,2745,2650,2604,2288,1706,1103,8154,2344.6666666666665,1
2895,2878,2785,2782,2714,1811,1256,8558,2337.5555555555557,1
2530,2498,2378,2284,2054,1435,877,7406,4280.888888888889,1
2530,2498,2378,2284,2054,1435,877,7406,4280.888888888889,1
2731,2716,2598,2493,2407,1484,900,8045,3537.555555555556,1
2731,2716,2598,2493,2407,1484,900,8045,3537.555555555556,1
3211,3180,3075,2989,2665,1773,1045,9466,3386.888888888889,1
3058,2995,2889,2774,2668,1567,925,8942,4862.88888888889,1
3058,2995,2889,2774,2668,1567,925,8942,4862.88888888889,1
3548,3503,3394,3296,2903,1854,1057,10445,4180.222222222223,1
3804,3741,3626,3518,3367,1824,1031,11171,5430.88888888889,1
3804,3741,3626,3518,3367,1824,1031,11171,5430.88888888889,1
4095,4027,3917,3795,3343,1941,1040,12039,5378.666666666667,1
4068,3985,3872,3741,3580,1861,1019,11925,6452.666666666667,1
4068,3985,3872,3741,3580,1861,1019,11925,6452.666666666667,1
4104,4001,3863,3738,3280,1912,1012,11968,9748.22222222222,1
4104,4001,3863,3738,3280,1912,1012,11968,9748.22222222222,1
4126,4036,3921,3800,3685,1927,1059,12083,7038.888888888888,1
4396,4283,4189,4087,3602,2153,1174,12868,7161.555555555556,1
4396,4283,4189,4087,3602,2153,1174,12868,7161.555555555556,1
4593,4504,4381,4278,4138,2158,1219,13478,7554.88888888889,1
4593,4504,4381,4278,4138,2158,1219,13478,7554.88888888889,1
4716,4608,4505,4396,3862,2261,1206,13829,7421.555555555556,1
4932,4883,4801,4680,4587,2339,1328,14616,2920.6666666666665,1
4894,4796,4687,4581,4439,2255,1255,14377,7148.222222222223,1
4944,4879,4786,4687,4065,2352,1238,14609,4204.222222222223,1
4814,4757,4674,4550,4426,2180,1213,14245,3304.2222222222226,1
4814,4757,4674,4550,4426,2180,1213,14245,3304.2222222222226,1
4648,4565,4468,4357,3800,2170,1145,13681,5410.88888888889,1
4879,4744,4626,4502,4050,2213,1188,14249,10684.22222222222,1
4776,4773,4668,4538,4422,2154,1210,14217,2522.0,1
4910,4760,4667,4540,4410,2183,1148,14337,10022.0,1
4868,4861,4733,4609,3941,2215,1129,14462,3850.888888888889,1
5048,5054,4952,4815,4680,2166,1179,15054,2184.0,1
3708,3619,3548,3497,3078,1942,1139,10875,4284.666666666667,1
3338,3263,3173,3124,2998,1793,1058,9774,4550.0,1
3338,3263,3173,3124,2998,1793,1058,9774,4550.0,1
3409,3362,3283,3256,2897,1949,1198,10054,2702.888888888889,1
3476,3420,3358,3352,3250,1952,1187,10254,2322.6666666666665,1
3476,3420,3358,3352,3250,1952,1187,10254,2322.6666666666665,1
3972,3869,3816,3811,3376,2179,1296,11657,4194.88888888889,1
4345,4250,4188,4190,4048,2269,1341,12783,4168.666666666667,1
4345,4250,4188,4190,4048,2269,1341,12783,4168.666666666667,1
4708,4607,4554,4530,3992,2370,1340,13869,4080.6666666666665,1
4970,4858,4805,4790,4609,2366,1326,14633,4730.88888888889,1
4970,4858,4805,4790,4609,2366,1326,14633,4730.88888888889,1
4875,4788,4695,4680,4105,2403,1346,14358,5402.0,1
4919,4822,4745,4729,4569,2405,1371,14486,5068.222222222223,1
4919,4822,4745,4729,4569,2405,1371,14486,5068.222222222223,1
5018,4931,4838,4802,4188,2484,1399,14787,5402.0,1
5018,4931,4838,4802,4188,2484,1399,14787,5402.0,1
4805,4701,4603,4586,4409,2374,1385,14109,6802.666666666667,1
4739,4621,4516,4494,3932,2367,1349,13876,8297.555555555557,1
4739,4621,4516,4494,3932,2367,1349,13876,8297.555555555557,1
4675,4572,4483,4462,4291,2289,1326,13730,6154.88888888889,1
4761,4641,4553,4529,3935,2334,1308,13955,7267.555555555556,1
4761,4641,4553,4529,3935,2334,1308,13955,7267.555555555556,1
4741,4682,4625,4587,4379,2300,1307,14048,2242.8888888888887,1
5052,4973,4894,4852,4224,2439,1328,14919,4160.666666666667,1
5052,4973,4894,4852,4224,2439,1328,14919,4160.666666666667,1
5118,5066,4997,4961,4752,2359,1290,15181,2456.222222222222,1
5118,5066,4997,4961,4752,2359,1290,15181,2456.222222222222,1
5346,5301,5209,5154,4499,2403,1240,15856,3250.888888888889,1
5512,5490,5420,5358,5084,2378,1273,16422,1538.6666666666667,1
5512,5490,5420,5358,5084,2378,1273,16422,1538.6666666666667,1
5564,5512,5414,5356,4655,2526,1317,16490,3867.555555555556,1
5462,5441,5362,5314,5098,2561,1409,16265,1853.5555555555554,1
5462,5441,5362,5314,5098,2561,1409,16265,1853.5555555555554,1
5213,5151,5050,5038,4459,2825,1566,15414,4512.666666666667,1
4682,4635,4552,4537,4430,2577,1584,13869,2888.6666666666665,1
4682,4635,4552,4537,4430,2577,1584,13869,2888.6666666666665,1
4492,4410,4294,4275,3820,2445,1403,13196,6598.222222222223,1
4492,4410,4294,4275,3820,2445,1403,13196,6598.222222222223,1
3890,3823,3708,3669,3552,2077,1250,11421,5648.666666666667,1
3377,3300,3162,3112,2731,1843,1085,9839,7910.888888888888,1
3377,3300,3162,3112,2731,1843,1085,9839,7910.888888888888,1
3504,3451,3365,3308,3190,1978,1284,10320,3280.6666666666665,1
3782,3732,3635,3633,3225,2300,1445,11149,3724.2222222222226,1
3782,3732,3635,3633,3225,2300,1445,11149,3724.2222222222226,1
2895,2878,2785,2782,2714,1811,1256,8558,2337.5555555555557,1
3094,3090,2983,2966,2675,1959,1263,9167,2642.888888888889,1
3094,3090,2983,2966,2675,1959,1263,9167,2642.888888888889,1
3320,3290,3205,3165,3075,1928,1282,9815,2372.222222222222,1
3320,3290,3205,3165,3075,1928,1282,9815,2372.222222222222,1
3211,3180,3075,2989,2665,1773,1045,9466,3386.888888888889,1
3683,3667,3567,3469,3324,1899,1131,10917,2634.6666666666665,1
3683,3667,3567,3469,3324,1899,1131,10917,2634.6666666666665,1
4092,4068,3948,3851,3406,2058,1142,12108,3968.0,1
4171,4146,4023,3916,3750,1964,1101,12340,4184.222222222223,1
4171,4146,4023,3916,3750,1964,1101,12340,4184.222222222223,1
4095,4027,3917,3795,3343,1941,1040,12039,5378.666666666667,1
4223,4159,4027,3918,3755,1932,1059,12409,6659.555555555556,1
4223,4159,4027,3918,3755,1932,1059,12409,6659.555555555556,1
4163,4093,3966,3855,3386,1951,1038,12222,6648.666666666667,1
4163,4093,3966,3855,3386,1951,1038,12222,6648.666666666667,1
4126,4036,3921,3800,3685,1927,1059,12083,7038.888888888888,1
4381,4277,4170,4044,3558,2065,1100,12828,7420.666666666667,1
4381,4277,4170,4044,3558,2065,1100,12828,7420.666666666667,1
4656,4572,4469,4353,4190,2132,1173,13697,5848.222222222223,1
4656,4572,4469,4353,4190,2132,1173,13697,5848.222222222223,1
4878,4783,4670,4553,3970,2264,1194,14331,7228.666666666667,1
4894,4796,4687,4581,4439,2255,1255,14377,7148.222222222223,1
4894,4796,4687,4581,4439,2255,1255,14377,7148.222222222223,1
4881,4769,4671,4561,3983,2278,1203,14321,7360.88888888889,1
4864,4766,4647,4542,4388,2196,1208,14277,7872.666666666667,1
4864,4766,4647,4542,4388,2196,1208,14277,7872.666666666667,1
4648,4565,4468,4357,3800,2170,1145,13681,5410.88888888889,1
4701,4636,4566,4432,4279,2126,1178,13903,3038.888888888889,1
4701,4636,4566,4432,4279,2126,1178,13903,3038.888888888889,1
4880,4813,4723,4606,3912,2223,1153,14416,4137.555555555556,1
4880,4813,4723,4606,3912,2223,1153,14416,4137.555555555556,1
4016,3884,3752,3717,3489,1989,1142,11652,11616.0,1
3694,3601,3518,3479,3299,1932,1136,10813,5168.222222222223,1
3994,3851,3723,3685,3195,2025,1152,11568,12252.666666666666,1
3499,3420,3339,3310,2960,1919,1174,10258,4266.88888888889,1
3480,3409,3329,3311,3192,1879,1123,10218,3804.6666666666665,1
3480,3409,3329,3311,3192,1879,1123,10218,3804.6666666666665,1
3766,3714,3648,3632,3242,2069,1229,11128,2331.5555555555557,1
4171,4114,4044,4033,3913,2172,1262,12329,2697.5555555555557,1
4171,4114,4044,4033,3913,2172,1262,12329,2697.5555555555557,1
4504,4457,4391,4357,3860,2257,1271,13352,2148.222222222222,1
4970,4858,4805,4790,4609,2366,1326,14633,4730.88888888889,1
4970,4858,4805,4790,4609,2366,1326,14633,4730.88888888889,1
5127,5014,4975,4927,4295,2421,1330,15116,4154.88888888889,1
5229,5120,5067,5028,4810,2428,1360,15416,4548.222222222223,1
5229,5120,5067,5028,4810,2428,1360,15416,4548.222222222223,1
5236,5127,5071,5004,4353,2472,1364,15434,4693.555555555556,1
4951,4846,4759,4736,4564,2386,1362,14556,6162.0,1
4951,4846,4759,4736,4564,2386,1362,14556,6162.0,1
4851,4763,4666,4633,4032,2334,1320,14280,5708.666666666667,1
4851,4763,4666,4633,4032,2334,1320,14280,5708.666666666667,1
4840,4743,4663,4636,4447,2270,1294,14246,5237.555555555556,1
4761,4641,4553,4529,3935,2334,1308,13955,7267.555555555556,1
4761,4641,4553,4529,3935,2334,1308,13955,7267.555555555556,1
5024,4924,4858,4820,4603,2283,1260,14806,4656.88888888889,1
5477,5358,5274,5229,4511,2459,1306,16109,6936.222222222223,1
5477,5358,5274,5229,4511,2459,1306,16109,6936.222222222223,1
5468,5380,5301,5267,5007,2381,1281,16149,4652.666666666667,1
5355,5299,5226,5178,4491,2417,1256,15880,2789.555555555556,1
5355,5299,5226,5178,4491,2417,1256,15880,2789.555555555556,1
5598,5545,5477,5435,5158,2409,1283,16620,2452.6666666666665,1
5598,5545,5477,5435,5158,2409,1283,16620,2452.6666666666665,1
5673,5612,5516,5472,4747,2515,1300,16801,4176.222222222223,1
5462,5441,5362,5314,5098,2561,1409,16265,1853.5555555555554,1
5462,5441,5362,5314,5098,2561,1409,16265,1853.5555555555554,1
5273,5256,5155,5146,4549,2847,1565,15684,2712.6666666666665,1
4565,4542,4427,4433,4398,2545,1612,13534,3644.2222222222226,1
4565,4542,4427,4433,4398,2545,1612,13534,3644.2222222222226,1
3968,3898,3775,3753,3398,2218,1284,11641,6364.222222222222,1
4170,4097,3974,3961,3847,2190,1288,12241,6541.555555555555,1
4170,4097,3974,3961,3847,2190,1288,12241,6541.555555555555,1
3890,3801,3690,3670,3262,2185,1321,11381,6693.555555555555,1
3890,3801,3690,3670,3262,2185,1321,11381,6693.555555555555,1
4082,4041,3958,3944,3831,2360,1532,12081,2660.6666666666665,1
3782,3732,3635,3633,3225,2300,1445,11149,3724.2222222222226,1
3782,3732,3635,3633,3225,2300,1445,11149,3724.2222222222226,1
3924,3898,3841,3839,3715,2384,1587,11663,1201.5555555555557,1
4041,4034,3966,3989,3485,2508,1529,12041,1144.2222222222224,1
4041,4034,3966,3989,3485,2508,1529,12041,1144.2222222222224,1
4042,4010,3952,3946,3754,2302,1447,12004,1387.5555555555557,1
3817,3787,3693,3635,3193,2080,1210,11297,2790.2222222222226,1
3817,3787,3693,3635,3193,2080,1210,11297,2790.2222222222226,1
4217,4167,4077,4014,3864,2114,1261,12461,3355.555555555556,1
4217,4167,4077,4014,3864,2114,1261,12461,3355.555555555556,1
4416,4389,4274,4212,3701,2181,1187,13079,3790.888888888889,1
4171,4146,4023,3916,3750,1964,1101,12340,4184.222222222223,1
4171,4146,4023,3916,3750,1964,1101,12340,4184.222222222223,1
4241,4217,4081,3963,3505,1986,1063,12539,4963.555555555556,1
4241,4217,4081,3963,3505,1986,1063,12539,4963.555555555556,1
4142,4101,3965,3851,3712,1894,1027,12208,5722.88888888889,1
4050,4012,3872,3749,3338,1884,1003,11934,5858.666666666667,1
4050,4012,3872,3749,3338,1884,1003,11934,5858.666666666667,1
4125,4047,3931,3814,3663,1878,1026,12103,6352.888888888888,1
4335,4266,4143,4023,3538,2022,1088,12744,6306.0,1
4335,4266,4143,4023,3538,2022,1088,12744,6306.0,1
4380,4295,4183,4068,3941,2007,1109,12858,6508.666666666667,1
4380,4295,4183,4068,3941,2007,1109,12858,6508.666666666667,1
4878,4783,4670,4553,3970,2264,1194,14331,7228.666666666667,1
4920,4834,4721,4609,4460,2247,1233,14475,6640.666666666667,1
4920,4834,4721,4609,4460,2247,1233,14475,6640.666666666667,1
4917,4838,4712,4603,4029,2283,1199,14467,7126.88888888889,1
4917,4838,4712,4603,4029,2283,1199,14467,7126.88888888889,1
4880,4823,4699,4593,4430,2216,1207,14402,5709.555555555556,1
4663,4546,4436,4324,3767,2162,1145,13645,8590.888888888889,1
4663,4546,4436,4324,3767,2162,1145,13645,8590.888888888889,1
4584,4467,4372,4256,4137,2082,1156,13423,7517.555555555556,1
4793,4683,4586,4465,3882,2175,1133,14062,7150.88888888889,1
4108,3975,3887,3874,3655,2092,1221,11970,8252.666666666666,1
4079,4038,3963,3952,3758,2137,1236,12080,2306.888888888889,1
4079,4038,3963,3952,3758,2137,1236,12080,2306.888888888889,1
3768,3626,3509,3475,3300,1939,1138,10903,11214.888888888889,1
3480,3409,3329,3311,3192,1879,1123,10218,3804.6666666666665,1
3721,3582,3468,3444,3039,1929,1119,10771,10702.888888888889,1
3660,3588,3535,3499,3148,1975,1167,10783,2624.222222222222,1
4102,4037,3979,3957,3805,2106,1206,12118,2524.222222222222,1
4102,4037,3979,3957,3805,2106,1206,12118,2524.222222222222,1
4504,4457,4391,4357,3860,2257,1271,13352,2148.222222222222,1
4911,4859,4810,4795,4617,2317,1270,14580,1700.6666666666667,1
4911,4859,4810,4795,4617,2317,1270,14580,1700.6666666666667,1
5230,5190,5129,5088,4428,2397,1304,15549,1724.6666666666667,1
5230,5190,5129,5088,4428,2397,1304,15549,1724.6666666666667,1
5342,5300,5249,5211,4997,2417,1318,15891,1446.0,1
5236,5127,5071,5004,4353,2472,1364,15434,4693.555555555556,1
5096,4974,4909,4859,4670,2366,1343,14979,6008.666666666667,1
5096,4974,4909,4859,4670,2366,1343,14979,6008.666666666667,1
5020,4911,4865,4795,4178,2322,1290,14796,4224.666666666667,1
5020,4911,4865,4795,4178,2322,1290,14796,4224.666666666667,1
4840,4743,4663,4636,4447,2270,1294,14246,5237.555555555556,1
4956,4867,4784,4741,4101,2324,1287,14607,4932.666666666667,1
4956,4867,4784,4741,4101,2324,1287,14607,4932.666666666667,1
5232,5145,5081,5041,4826,2308,1258,15458,3829.555555555556,1
5232,5145,5081,5041,4826,2308,1258,15458,3829.555555555556,1
5666,5594,5513,5460,4669,2437,1281,16773,3906.0,1
5468,5380,5301,5267,5007,2381,1281,16149,4652.666666666667,1
5603,5491,5410,5373,4601,2442,1272,16504,6261.555555555556,1
5603,5491,5410,5373,4601,2442,1272,16504,6261.555555555556,1
5763,5671,5608,5577,5299,2408,1267,17042,4050.888888888889,1
5763,5671,5608,5577,5299,2408,1267,17042,4050.888888888889,1
6008,5899,5824,5784,4938,2528,1292,17731,5706.88888888889,1
5602,5559,5480,5450,5196,2514,1360,16641,2552.6666666666665,1
5602,5559,5480,5450,5196,2514,1360,16641,2552.6666666666665,1
5243,5194,5086,5070,4447,2627,1428,15523,4301.555555555556,1
5243,5194,5086,5070,4447,2627,1428,15523,4301.555555555556,1
4675,4630,4528,4532,4399,2444,1475,13833,3782.0,1
3968,3898,3775,3753,3398,2218,1284,11641,6364.222222222222,1
4038,3990,3908,3875,3771,2136,1305,11936,2880.888888888889,1
